pca5_1,pca5_2,pca5_3,pca5_4,pca5_5,celebrity_name,season,placement,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,notability_tag_count,notab_tag_Actor,notab_tag_Athlete,notab_tag_Disney,notab_tag_Host,notab_tag_Journalist,notab_tag_Judge,notab_tag_Model,notab_tag_Olympic,notab_tag_Other,notab_tag_Reality,notab_tag_Singer
-1.160149687384742,0.6161410545526155,0.48974259895299305,-0.13441235466700904,0.290118772046451,Ty Murray,8,4,Athlete,Arizona,United States,1,0,0,0,0,0,0,0,0,1,0,0
-3.6006791230947788,3.4191174873156296,-1.3201545037298947,-0.036156480961778016,-1.7147517118999696,Shawn Johnson,8,1,Athlete,Iowa,United States,2,0,1,0,0,0,0,0,1,0,0,0
0.01286134401095822,0.5566538028380578,3.1782549744909168,4.967862896939504,0.12532911184612563,Steve Wozniak,8,10,Entrepreneur,California,United States,1,0,0,0,0,0,0,0,0,1,0,0
-0.49920022504725636,-1.4022228525792297,2.0465671594035926,-1.4059705215948948,-0.9288334598163216,Belinda Carlisle,8,13,Singer/Rapper,California,United States,1,0,0,0,0,0,0,0,0,0,0,1
-0.5382817967324182,-1.6966424565511005,3.8508158440705516,-2.9637536488902385,-2.1857216194955096,Chuck Wicks,8,6,Singer/Rapper,Delaware,United States,1,0,0,0,0,0,0,0,0,0,0,1
-0.4186012104508244,-1.5309703402441046,2.048414468184517,-1.476065966534307,-1.285504031771077,Lil' Kim,8,5,Singer/Rapper,New York,United States,1,0,0,0,0,0,0,0,0,0,0,1
3.79824165444002,2.291313139593913,0.6607860629593334,-0.8201567247259413,1.3234936819453553,Steve-O,8,8,TV Personality,,England,1,0,0,0,0,0,0,0,0,1,0,0
0.6271012452103361,-0.1937497622916459,-2.2711981197671838,0.14540648813469495,0.7179122977098182,Holly Madison,8,11,TV Personality,Oregon,United States,3,1,0,0,0,0,0,1,0,0,1,0
0.2894555730717852,-0.9265218620105875,-0.5258250947451665,0.5608349332148446,2.1303197549200448,Melissa Rycroft,8,3,TV Personality,Texas,United States,2,1,0,0,1,0,0,0,0,0,0,0
-0.19750210732596843,-0.6966046902336579,-0.21659218011021802,0.7177234065319748,1.0046308512687356,Ashley Hamiliton,9,16,Actor/Actress,California,United States,1,0,0,0,0,0,0,0,0,1,0,0
0.17091487091091015,-1.820228952905683,-1.1599939648361206,0.8440718351831156,-0.5125958023584782,Debi Mazar,9,12,Actor/Actress,New York,United States,1,1,0,0,0,0,0,0,0,0,0,0
0.17091487091091073,-1.8202289529056819,-1.1599939648361202,0.8440718351831149,-0.5125958023584782,Melissa Joan Hart,9,9,Actor/Actress,New York,United States,1,1,0,0,0,0,0,0,0,0,0,0
-0.021025722948061428,-0.97083166815665,-0.16082397104668344,0.44582229158737074,0.3493826342774019,Mark Dacascos,9,6,Actor/Actress,Hawaii,United States,1,0,0,0,0,0,0,0,0,1,0,0
-2.06232497608076,1.4491182535502847,-0.5832416132152927,0.1915266512397625,-0.3550996032705079,Chuck Liddell,9,11,Athlete,California,United States,1,0,1,0,0,0,0,0,0,0,0,0
-2.999392264356044,2.462997642645747,-1.0538551452626095,0.20517571764900877,-1.021792394143123,Natalie Coughlin,9,10,Athlete,California,United States,2,0,1,0,0,0,0,0,1,0,0,0
-1.2833682144901086,1.0051514717719503,0.4578215978876936,-0.09644308036409219,0.6706629598967576,Louie Vito,9,8,Athlete,Ohio,United States,1,0,0,0,0,0,0,0,0,1,0,0
-2.2723261438222115,1.9360143297949937,-0.3513028594126131,-0.29811151603381275,-0.7753376308141936,Michael Irvin,9,7,Athlete,Florida,United States,1,0,1,0,0,0,0,0,0,0,0,0
5.666492923700505,1.8278907683130945,-4.172447408936565,-0.4982269055824232,-3.3118487861657777,Joanna Krupa,9,4,Model,,Poland,2,1,0,0,0,0,0,1,0,0,0,0
0.9221479994563522,0.020087238204950456,-2.0877960574278998,0.21835241558274407,-0.691091900320604,Kathy Ireland,9,14,Model,California,United States,1,0,0,0,0,0,0,1,0,0,0,0
-0.6443584574687393,0.1968145197329854,1.0763337623636797,0.1461993088480154,2.619499170372489,Tom DeLay,9,13,Politician,Texas,United States,1,0,0,0,0,0,0,0,0,1,0,0
-0.6231181753941797,-1.2400148146205385,2.3701684389433475,-1.778552312440953,-1.2646652228122202,Macy Gray,9,15,Singer/Rapper,Ohio,United States,1,0,0,0,0,0,0,0,0,0,0,1
-0.3544647144835792,-1.597685151232182,1.7248115615947086,-1.6807893437928607,-1.6604650163813948,Aaron Carter,9,5,Singer/Rapper,Florida,United States,2,1,0,0,0,0,0,0,0,0,0,1
-0.4895885684972308,-0.21041012851295726,2.0214322993148217,-0.8474595957652862,1.1721431049869038,Mya,9,2,Singer/Rapper,Washington D.C.,United States,1,0,0,0,0,0,0,0,0,1,0,0
-0.06997874104268313,-2.005760248392513,2.520940446680993,-1.8833914325232735,-0.8902615100174994,Donny Osmond,9,1,Singer/Rapper,Utah,United States,2,1,0,0,0,0,0,0,0,0,0,1
4.3374378784698004,0.5585886575135615,0.6291920411947212,-1.5624942167013063,0.11630756452230875,Kelly Osbourne,9,3,TV Personality,,England,3,1,0,0,0,0,0,0,0,0,1,1
4.034507359978044,0.5886198227073959,-0.9304064696623302,-0.25434207819971627,-1.1799865942253525,Aiden Turner,10,9,Actor/Actress,,England,1,1,0,0,0,0,0,0,0,0,0,0
0.2964335759072712,-2.1284687819658137,-1.6682878647689925,1.1221314618352072,-0.7807387051889556,Shannen Doherty,10,11,Actor/Actress,Tennessee,United States,1,1,0,0,0,0,0,0,0,0,0,0
0.28107874559025364,-1.8453534531776379,-1.4773776254404527,1.2153899272646123,0.5620533531084707,Niecy Nash,10,5,Actor/Actress,California,United States,2,1,0,0,1,0,0,0,0,0,0,0
-0.5725418033818156,0.30405316301980195,2.1161325120075714,2.105141488819896,1.9119989924662888,Buzz Aldrin,10,10,Astronaut,New Jersey,United States,1,0,0,0,0,0,0,0,0,1,0,0
-2.2723261438222115,1.936014329794994,-0.35130285941261274,-0.298111516033813,-0.7753376308141942,Chad Ochocinco,10,4,Athlete,Florida,United States,1,0,1,0,0,0,0,0,0,0,0,0
-3.065693883523956,2.5449029609601683,-1.1815498598615388,0.10990807939215315,-1.3904710647926253,Evan Lysacek,10,2,Athlete,Illinois,United States,2,0,1,0,0,0,0,0,1,0,0,0
5.170769419396962,2.081512420908533,-2.8532646761416283,-0.5126866826888961,-1.9599560176742872,Pamela Anderson,10,6,Model,,Canada,2,1,0,0,0,0,0,1,0,0,0,0
-0.3227238406693509,-1.6764498305022235,2.1023353684671244,-1.6778716365394983,-1.5840816768076555,Nicole Scherzinger,10,1,Singer/Rapper,Hawaii,United States,1,0,0,0,0,0,0,0,0,0,0,1
-0.5974408154107078,0.19173408980736897,0.3599144203864207,0.9710121728132753,3.9798965459827524,Erin Andrews,10,3,Sports Broadcaster,Maine,United States,1,0,0,0,0,0,0,0,0,1,0,0
0.3424068835586198,-0.937483197755669,-0.7664005214355172,0.20001793063521905,1.4274709372947618,Kate Gosselin,10,8,TV Personality,Pennsylvania,United States,2,1,0,0,0,0,0,0,0,0,1,0
-0.03776606958730687,-0.24525706183040968,0.30458469748137285,-0.06829561165997045,2.4196122051355515,Jake Pavelka,10,7,TV Personality,Texas,United States,1,0,0,0,0,0,0,0,0,0,1,0
0.009946272067750726,-2.2946288991169257,0.7198713780430606,-0.862179960054719,-1.767120437720442,David Hasselhoff,11,12,Actor/Actress,Maryland,United States,2,1,0,0,0,0,0,0,0,0,0,1
0.2264202295482242,-1.9443218269855331,-0.8808786973990763,0.547272291770657,-0.458519106807243,Florence Henderson,11,8,Actor/Actress,Indiana,United States,1,1,0,0,0,0,0,0,0,0,0,0
0.08023522578385212,-3.0357766148929874,0.05418471546617624,-0.1444550359205312,-1.3685803717874225,Kyle Massey,11,2,Actor/Actress,Georgia,United States,3,1,0,1,0,0,0,0,0,0,0,1
0.17091487091091043,-1.8202289529056819,-1.1599939648361206,0.8440718351831153,-0.5125958023584776,Jennifer Grey,11,1,Actor/Actress,New York,United States,1,1,0,0,0,0,0,0,0,0,0,0
1.8315597655547193,4.19290181115153,-0.7950158803174556,-0.7543317921074871,-1.3125701916028016,Rick Fox,11,6,Athlete,,Canada,1,0,1,0,0,0,0,0,0,0,0,0
-2.6636118348194957,2.4052380982201633,-0.8495409716825794,-0.04980554737102382,-1.0480589210273554,Kurt Warner,11,5,Athlete,Iowa,United States,1,0,1,0,0,0,0,0,0,0,0,0
-0.4159697714500778,-0.16222957338514218,0.3658566003972309,0.5788704932545806,1.7947915925529985,Margaret Cho,11,10,Comedian,California,United States,1,0,0,0,0,0,0,0,0,1,0,0
-0.336782671785165,-1.5509408643788662,2.238186164089785,-1.6982387869704525,-0.7777160564400645,Michael Bolton,11,11,Singer/Rapper,Connecticut,United States,1,0,0,0,0,0,0,0,0,0,0,1
-0.246407518772321,-2.073359227912174,2.159444856486568,-1.8308218929271585,-1.8500887807765547,Brandy,11,4,Singer/Rapper,Mississippi,United States,2,1,0,0,0,0,0,0,0,0,0,1
0.08600837563001516,-0.5850195987829702,0.0008229146818458922,0.14679316451471153,1.8375994258674695,The Situation,11,9,TV Personality,New York,United States,1,0,0,0,0,0,0,0,0,0,1,0
-0.1459498492235467,0.01121185164570888,0.42935125900461546,0.3483526335963001,2.347555045766986,Audrina Patridge,11,7,TV Personality,California,United States,1,0,0,0,0,0,0,0,0,1,0,0
-0.03810287301300963,0.4134358188127496,1.068881292962592,0.12570200925674754,3.770056435129877,Bristol Palin,11,3,TV Personality,Alaska,United States,1,0,0,0,0,0,0,0,0,1,0,0
0.17091487091091043,-1.8202289529056819,-1.1599939648361206,0.8440718351831153,-0.5125958023584776,Ralph Macchio,12,4,Actor/Actress,New York,United States,1,1,0,0,0,0,0,0,0,0,0,0
0.08537104808988812,-2.769581743406803,-1.1693504723054977,0.8110461373503635,-1.279263095529834,Chelsea Kane,12,3,Actor/Actress,Arizona,United States,2,1,0,1,0,0,0,0,0,0,0,0
-0.3241392724219964,-1.0962543254931765,-1.4924879871095167,0.7962337337837196,-0.9948690881372715,Kirstie Alley,12,2,Actor/Actress,Kansas,United States,1,1,0,0,0,0,0,0,0,0,0,0
0.943072903546593,4.976232035440197,-0.6379090272905938,-0.9230069813219139,-2.1373258559753125,Hines Ward,12,1,Athlete,,South Korea,1,0,1,0,0,0,0,0,0,0,0,0
-2.284698054582188,1.8274945234593871,7.388510662686399e-06,-0.5206009375220847,-0.5148228799437894,Sugar Ray Leonard,12,9,Athlete,North Carolina,United States,1,0,1,0,0,0,0,0,0,0,0,0
-1.0788512495467537,0.714195946148383,0.1360676271288636,0.20604326554255414,0.6498241509379014,Chris Jericho,12,7,Athlete,New York,United States,1,0,0,0,0,0,0,0,0,1,0,0
4.291201136667188,3.272575666101183,-0.9391820921801625,-0.8340384989976859,-0.5484579004320674,Petra Nemcova,12,8,Model,,Czechoslovakia,1,0,0,0,0,0,0,0,0,1,0,0
-0.6090760674580666,-0.1537367060687138,0.49956114324717604,0.5234783423370231,2.0186348671496153,Mike Catherwood,12,11,Radio Personality,California,United States,1,0,0,0,0,0,0,0,0,1,0,0
-0.24752642426056062,-1.8635113411626776,2.038005859583784,-1.7520426589934857,-1.351288903390932,Romeo,12,5,Singer/Rapper,Louisiana,United States,2,1,0,0,0,0,0,0,0,0,0,1
-0.0032653460925002684,-0.20941567075605458,0.593027065501085,1.4917609909960532,1.969883518364194,Wendy Williams,12,10,TV Personality,New Jersey,United States,1,0,0,0,1,0,0,0,0,0,0,0
0.9486882264112517,-1.0706280989350474,-1.5796138720597221,0.42595239556994546,1.3625631642251643,Kendra Wilkinson,12,6,TV Personality,California,United States,3,1,0,0,0,0,0,1,0,0,1,0
4.544345670049502,0.5848429115758769,-1.9078179892270117,-0.299770141841496,-2.339553873279767,Elisabetta Canalis,13,11,Actor/Actress,,Italy,2,1,0,0,0,0,0,1,0,0,0,0
